molregno,canonical_smiles,hba,hbd,psa,rtb,full_mwt,heavy_atoms,aromatic_rings,pref_name,confidence_score,bao_endpoint,standard_value,standard_units,pchembl_value,assay_id
1731919,Cc1ccn2c(=O)c(CCN3CC[C@H]4[C@@H](C3)c3cccc5c3N4CCN5C)c(C)nc2c1,6,0,44.09,3,429.57,32,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,702.0,nM,6.15,1339944
1731920,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCCN3C(=O)[C@H]4CCCC[C@H]4C3=O)CC[C@@H]12,5,0,47.10,5,436.60,32,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1000.0,nM,NULL,1339944
1731921,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCN3C(=O)[C@H]4CCCC[C@H]4C3=O)CC[C@@H]12,5,0,47.10,4,422.57,31,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1000.0,nM,NULL,1339944
1731922,CN1CCN2c3c(cccc31)[C@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@H]12,4,0,26.79,5,393.51,29,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4.6,nM,8.34,1339944
1731923,CN1CCN2c3c(cccc31)[C@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,4,0,26.79,5,393.51,29,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1000.0,nM,NULL,1339944
1731924,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@H]12,4,0,26.79,5,393.51,29,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,324.0,nM,6.49,1339944
1731925,O=C(CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCN3)c1ccc(F)cc1,4,1,35.58,5,379.48,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5.5,nM,8.26,1339944
1731926,CN1CCN2c3c(cccc31)[C@@H]1CCN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,4,0,26.79,5,407.53,30,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.7,nM,8.77,1339944
1731927,CN1CCN2c3c(cccc31)[C@H]1CCN(CCCC(=O)c3ccc(F)cc3)CC[C@H]12,4,0,26.79,5,407.53,30,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,17.0,nM,7.77,1339944
1731928,CC1CN(C)c2cccc3c2N1[C@H]1CCN(CCCC(=O)c2ccc(F)cc2)C[C@@H]31,4,0,26.79,5,407.53,30,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5.7,nM,8.24,1339944
1731929,CN1CC(C)(C)N2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,4,0,26.79,5,421.56,31,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5.2,nM,8.28,1339944
1731930,O=C(CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCC3)c1ccc(F)cc1,3,0,23.55,5,378.49,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.0,nM,9.00,1339944
1731931,O=C(CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCC3)c1ccc(F)cc1,3,0,23.55,5,378.49,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,7.7,nM,8.11,1339944
1731932,O=C(CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CC3)c1ccc(F)cc1,3,0,23.55,5,364.46,27,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2.9,nM,8.54,1339944
1731933,O=C(CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCC3)c1ccc(F)cc1,3,0,23.55,5,392.52,29,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.1,nM,8.96,1339944
1731934,O=C(CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCS3)c1ccc(F)cc1,4,0,23.55,5,396.53,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1.3,nM,8.89,1339944
1731935,O=C(CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCO3)c1ccc(F)cc1,4,0,32.78,5,380.46,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.89,nM,9.05,1339944
2261,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,4,1,30.87,0,326.83,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,9.6,nM,8.02,1339944
34197,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,5,1,30.87,0,312.44,22,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2.5,nM,8.60,1339944
1731936,O=C(CCCN1CC[C@H]2c3cccc4c3N(CCO4)[C@H]2CC1)c1ccc(F)cc1,4,0,32.78,5,394.49,29,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,14.0,nM,7.85,1339944
1745747,O=C1CC(c2ccccc2)CN1c1cnc2c(N3CCNCC3)cccc2c1,4,1,48.47,3,372.47,28,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,3100.0,nM,5.51,1351441
1745258,CN1CCC(c2cccc3cc(S(=O)(=O)c4ccccn4)cnc23)CC1,5,0,63.16,3,367.47,26,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,123.0,nM,6.91,1351620
1745260,CN1CCN(c2cccc3cc(S(=O)(=O)c4cccc(F)c4)cnc23)CC1,5,0,53.51,3,385.46,27,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.39,nM,9.41,1351620
1745281,Clc1cccc(COc2ccc(Br)cc2OC2CNC2)c1,3,1,30.49,5,368.66,21,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,42.0,nM,7.38,1351820
1745282,Cc1nc(COc2ccc(Cl)cc2OC2CNC2)cs1,5,1,43.38,5,310.81,20,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,225.0,nM,6.65,1351820
1745283,FC(F)(COc1ccc(Cl)cc1OC1CNC1)c1ccccc1,3,1,30.49,6,339.77,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5.0,nM,8.30,1351820
1745284,C[C@@H](Oc1ccc(C(F)(F)F)cc1OC1CNC1)c1cccc(C(F)(F)F)c1,3,1,30.49,5,405.34,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,605.0,nM,6.22,1351820
1004172,CCS(=O)(=O)c1nc(S(=O)(=O)c2ccc(Cl)cc2)c(N2CCc3ccccc3C2)s1,7,0,84.41,5,483.04,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,315.0,nM,6.50,1464330
1332919,O=C1Nc2ccc(Cl)cc2C1(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,1,3,60.68,2,397.87,29,5,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,18340.0,nM,4.74,1464330
1833550,O=S(=O)(Nc1ccn(Cc2cccc3ccccc23)n1)c1ccc(Br)s1,5,1,63.99,5,448.37,26,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,18570.0,nM,4.73,1464330
743372,O=S(=O)(Nc1cc(Sc2cccc3cccnc23)c(O)c2ccccc12)c1ccc(F)cc1,5,2,79.29,5,476.55,33,5,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,29190.0,nM,4.54,1464330
1000675,O=S(=O)(Nc1cc(Sc2cccc3cccnc23)c(O)c2ccccc12)c1ccccc1,5,2,79.29,5,458.56,32,5,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,34220.0,nM,4.47,1464330
1833551,Cc1ccc(S(=O)(=O)c2nc(N3CCc4ccccc4C3)sc2Cl)cc1,5,0,50.27,3,404.94,26,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5192.0,nM,5.29,1464330
1833552,O=S(=O)(Nc1cc2c(c3ccccc13)OC1(N3CCOCC3)CCCCC21)c1ccccc1,5,1,67.87,4,464.59,33,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,33870.0,nM,4.47,1464330
1833553,O=S(=O)(c1ccc(F)cc1)N1CC=c2ccccc2=C1c1c[nH]c2ccccc12,2,1,53.17,3,404.47,29,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,26540.0,nM,4.58,1464330
1833554,Nc1c(S(=O)(=O)c2ccccc2)sc2nc(-c3ccccc3)cc(-c3ccccc3)c12,5,1,73.05,4,442.57,31,5,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,6836.0,nM,5.17,1464330
1833555,O=S(=O)(c1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,2,1,53.17,3,386.48,28,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,31530.0,nM,4.50,1464330
1833556,Brc1ccc2c(c1)c1c3n2CCN(Cc2ccccc2)C3CCC1,2,0,8.17,2,381.32,24,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,25120.0,nM,4.60,1464330
1833557,Cc1ccc(S(=O)(=O)N/N=C2\CCCc3c2[nH]c2ccc(Cl)cc32)cc1,3,2,74.32,3,387.89,26,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,32700.0,nM,4.49,1464330
1833558,O=S(=O)(Nc1ccccc1-c1nccc2ccccc12)c1ccc(Cl)cc1,3,1,59.06,4,394.88,27,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,18130.0,nM,4.74,1464330
747270,O=S1(=O)c2ccccc2N(Cc2ccc(Cl)cc2F)c2ccccc21,3,0,37.38,2,373.84,25,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,3866.0,nM,5.41,1464330
1833559,O=c1ccc(-c2ccc(S(=O)(=O)Nc3cccc4c3CCCC4)s2)n[nH]1,5,2,91.92,4,387.49,26,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,26780.0,nM,4.57,1464330
1833560,COc1cccc(-n2cc(C(=O)N(C)c3cccc(Cl)c3)c3ccccc3c2=O)c1,4,0,51.54,4,418.88,30,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,28980.0,nM,4.54,1464330
1833561,Cc1ccc(Nc2c(S(=O)(=O)c3ccccc3)cnc3ccc(Cl)cc23)cc1,4,1,59.06,4,408.91,28,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10150.0,nM,4.99,1464330
1833562,NC(=O)C1CCN(c2c(S(=O)(=O)c3ccccc3)cnc3ccc(Cl)cc23)CC1,5,1,93.36,4,429.93,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,14960.0,nM,4.83,1464330
1833563,Cc1ccc(S(=O)(=O)c2cnc3ccc(F)cc3c2SCc2ccc(Cl)cc2)cc1,4,0,47.03,5,457.98,30,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,31010.0,nM,4.51,1464330
1833564,COCCn1c(C)c(C)c(S(=O)(=O)c2ccc(Cl)cc2)c1N,5,1,74.32,5,342.85,22,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5264.0,nM,5.28,1464330
1833565,Cc1ccc(Cl)cc1N(C)C(=O)c1cn(-c2ccc(F)cc2F)c(=O)c2ccccc12,3,0,42.31,3,438.86,31,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,14980.0,nM,4.82,1464330
1332919,O=C1Nc2ccc(Cl)cc2C1(c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,1,3,60.68,2,397.87,29,5,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,15830.0,nM,4.80,1464333
1004172,CCS(=O)(=O)c1nc(S(=O)(=O)c2ccc(Cl)cc2)c(N2CCc3ccccc3C2)s1,7,0,84.41,5,483.04,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,296.0,nM,6.53,1464333
1822652,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1C,4,1,48.72,7,405.54,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,3.6,nM,8.44,1437147
1822651,COc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,5,1,57.95,8,407.51,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,40.0,nM,7.40,1437147
1822262,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)n1,5,1,61.61,7,392.50,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,27.0,nM,7.57,1437147
1822261,O=C(NCCCCN1CCN(Cc2ccccc2)CC1)c1cc2ccccc2o1,4,1,48.72,8,391.52,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1000.0,nM,NULL,1437147
1822260,O=C(NCCCCN1CCN(c2ccccc2F)CC1)c1cc2ccccc2o1,4,1,48.72,7,395.48,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,18.0,nM,7.75,1437147
1822259,O=C(NCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1cc2ccccc2[nH]1,3,2,51.37,7,444.50,32,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4.0,nM,8.40,1437147
1822258,COc1cccc(N2CCN(CCCCNC(=O)c3c[nH]c4ccccc34)CC2)c1,4,2,60.60,8,406.53,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,164.0,nM,6.79,1437147
1822257,COc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4n3C)CC2)c1,5,1,49.74,8,420.56,31,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,311.0,nM,6.51,1437147
494033,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,4,1,48.72,7,391.52,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,15.3,nM,7.82,1437147
2261,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,4,1,30.87,0,326.83,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,10.0,nM,8.00,1437147
34197,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,5,1,30.87,0,312.44,22,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,4.0,nM,8.40,1437147
155006,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,4,1,44.81,7,448.39,30,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,8.7,nM,8.06,1437147
7714,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,6,0,64.16,4,410.49,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.15,nM,9.82,1437147
1822256,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1cc2ccccc2cn1,4,1,48.47,7,388.52,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,40.0,nM,7.40,1437147
1822255,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4cn3)CC2)c1,4,1,48.47,7,402.54,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,15.0,nM,7.82,1437147
1822254,COc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4cn3)CC2)c1,5,1,57.70,8,418.54,31,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,33.0,nM,7.48,1437147
1822253,O=C(NCCCCN1CCN(c2ccccn2)CC1)c1cc2ccccc2cn1,5,1,61.36,7,389.50,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,822.0,nM,6.08,1437147
1822654,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4cn3)CC2)n1,5,1,61.36,7,403.53,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,28.0,nM,7.55,1437147
1822655,O=C(NCCCCN1CCN(c2ncccn2)CC1)c1cc2ccccc2cn1,6,1,74.25,7,390.49,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1228.0,nM,5.91,1437147
1822656,O=C(NCCCCN1CCN(c2cnc3ccccc3c2)CC1)c1cc2ccccc2cn1,5,1,61.36,7,439.56,33,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1000.0,nM,6.00,1437147
1822657,O=C(NCCCCN1CCN(c2cccc(F)c2)CC1)c1cc2ccccc2cn1,4,1,48.47,7,406.51,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,11.0,nM,7.96,1437147
1822658,O=C(NCCCCN1CCN(c2ccc(F)cc2)CC1)c1cc2ccccc2cn1,4,1,48.47,7,406.51,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,8.0,nM,8.10,1437147
1822659,O=C(NCCCCN1CCN(c2ccc(O)cc2)CC1)c1cc2ccccc2cn1,5,2,68.70,7,404.51,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,17.0,nM,7.77,1437147
1822660,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccc2ccccc2n1,4,1,48.47,7,388.52,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,98.0,nM,7.01,1437147
1822661,Cc1cccc(N2CCN(CCCCNC(=O)c3ccc4ccccc4n3)CC2)c1,4,1,48.47,7,402.54,30,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,17.0,nM,7.77,1437147
1822662,COc1cccc(N2CCN(CCCCNC(=O)c3ccc4ccccc4n3)CC2)c1,5,1,57.70,8,418.54,31,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,70.0,nM,7.16,1437147
1822663,O=C(NCCCCN1CCN(c2ccccn2)CC1)c1ccc2ccccc2n1,5,1,61.36,7,389.50,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,69.0,nM,7.16,1437147
1822664,O=C(NCCCCN1CCN(c2ccccc2)CC1)[C@H]1CCc2ccccc2N1,4,2,47.61,7,392.55,29,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,50.0,nM,7.30,1437147
1822665,Cc1cccc(N2CCN(CCCCNC(=O)[C@H]3CCc4ccccc4N3)CC2)c1,4,2,47.61,7,406.57,30,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,77.0,nM,7.11,1437147
1822666,O=C(NCCCCN1CCN(c2ccccc2)CC1)[C@@H]1CCc2ccccc2N1,4,2,47.61,7,392.55,29,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,22.0,nM,7.66,1437147
1822667,Cc1cccc(N2CCN(CCCCNC(=O)[C@@H]3CCc4ccccc4N3)CC2)c1,4,2,47.61,7,406.57,30,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,5.1,nM,8.29,1437147
1822668,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccc2ncccc2c1,4,1,48.47,7,388.52,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,66.0,nM,7.18,1437147
1822669,Cc1cccc(N2CCN(CCCCNC(=O)c3ccccc3)CC2)n1,4,1,48.47,7,352.48,26,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,83.0,nM,7.08,1437147
1822670,COc1cccc(N2CCN(CCCCNC(=O)c3ccccc3)CC2)n1,5,1,57.70,8,368.48,27,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,110.0,nM,6.96,1437147
1822671,O=C(NCCCCN1CCN(c2cccc3ccccc23)CC1)c1ccccc1,3,1,35.58,7,387.53,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,3.0,nM,8.52,1437147
1822672,O=C(NCCCCN1CCN(c2cnc3ccccc3c2)CC1)c1ccccc1,4,1,48.47,7,388.51,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1000.0,nM,NULL,1437147
1822673,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccccn1,4,1,48.47,7,338.45,25,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,100.0,nM,7.00,1437147
1822674,COc1cccc(N2CCN(CCCCNC(=O)c3ccccn3)CC2)c1,5,1,57.70,8,368.48,27,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,179.0,nM,6.75,1437147
1822675,Cc1cccc(N2CCN(CCCCNC(=O)c3ccccn3)CC2)n1,5,1,61.36,7,353.47,26,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,240.0,nM,6.62,1437147
1822676,COc1cccc(N2CCN(CCCCNC(=O)c3ccccn3)CC2)n1,6,1,70.59,8,369.47,27,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,140.0,nM,6.85,1437147
1832892,CN(C)[C@H]1Cc2ccccc2[C@H](c2ccccc2)C1,1,0,3.24,2,251.37,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,470.0,nM,6.33,1465386
208736,CN(C)[C@@H]1Cc2ccccc2[C@@H](c2ccccc2)C1,1,0,3.24,2,251.37,19,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,100.0,nM,7.00,1465386
1734270,CSc1ccccc1N1CCN(CCCCCC(=O)N2Cc3ccccc3C[C@H]2C(N)=O)CC1,5,1,69.88,9,480.68,34,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2010.0,nM,5.70,1468342
1835798,NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCN1CCN(c2ccccc2-c2ccccc2)CC1,4,1,69.88,8,496.66,37,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,166.0,nM,6.78,1468342
1835801,CC(C)c1ccccc1N1CCN(CCCCCCC(=O)N2CCC[C@H]2C(=O)N2CCCCC2)CC1,4,0,47.10,10,496.74,36,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,2148.0,nM,5.67,1468342
1835803,O=C([C@@H]1CCCN1C(=O)CCCCN1CCN(c2ccccc2-c2ccccc2)CC1)N1CCCCC1,4,0,47.10,8,502.70,37,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1684.0,nM,5.77,1468342
3683,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,5,1,75.17,5,395.43,29,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,0.3,nM,9.52,1468609
1836022,NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1,7,1,97.87,9,518.64,37,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,29.0,nM,7.54,1468609
1822677,COc1cccc(N2CCN(CCCCNC(=O)c3cccc(C)n3)CC2)c1,5,1,57.70,8,382.51,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,238.0,nM,6.62,1437147
1822678,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1cccnc1,4,1,48.47,7,338.45,25,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,216.0,nM,6.67,1437147
405786,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,2,1,31.92,2,219.33,16,1,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,25000.0,nM,4.60,1496593
1567899,C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2ccc(-c3ccccc3)cc2)CC1,2,1,32.34,10,414.59,31,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,28000.0,nM,4.55,1496593
1567900,C#CC1=CC[C@@H](N(CCC)CCCCNC(=O)c2ccc(-c3ccccc3)cc2)CC1,2,1,32.34,10,414.59,31,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,9000.0,nM,5.05,1496593
1945650,C#CC1=CC[C@@H](N(CCC)CCCCNC(=O)c2ccc(OCCCc3cn(CCCC)nn3)c(OC)c2)CO1,8,1,90.74,18,551.73,40,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,8000.0,nM,5.10,1496593
1945651,C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2ccc(OCCCc3cn(CCCC)nn3)c(OC)c2)CO1,8,1,90.74,18,551.73,40,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,14000.0,nM,4.85,1496593
1945652,CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)CCc3ccc(O)c4[nH]c(=O)ccc34)cc2OC)nn1,9,3,134.60,20,632.81,46,4,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,3600.0,nM,5.44,1496593
1945653,CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)[C@@H]3CCc4c(O)cccc4C3)cc2OC)nn1,8,2,101.74,18,591.80,43,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1000.0,nM,6.00,1496593
1945654,CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)[C@H]3CCc4c(O)cccc4C3)cc2OC)nn1,8,2,101.74,18,591.80,43,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,710.0,nM,6.15,1496593
2261,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,4,1,30.87,0,326.83,23,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,18.0,nM,7.75,1499639
1947311,COc1cc2c(cc1OCc1ccc(Br)cc1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,5,0,40.16,6,510.43,33,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,418.0,nM,6.38,1499639
1947310,COc1cc2c(cc1OCc1ccccc1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,5,0,40.16,6,431.53,32,3,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,216.0,nM,6.67,1499639
1947309,C=CCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,5,0,40.16,6,381.47,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,383.0,nM,6.42,1499639
1947308,COc1cc2c(cc1OC1CCCCC1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,5,0,40.16,5,423.55,31,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,570.0,nM,6.24,1499639
1947307,COc1cc2c(cc1OCC1CC1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,5,0,40.16,6,395.50,29,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,582.0,nM,6.24,1499639
1947306,CCCCC(C)Oc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,5,0,40.16,8,425.57,31,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,446.0,nM,6.35,1499639
1947305,CCCC(C)Oc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,5,0,40.16,7,411.54,30,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,244.0,nM,6.61,1499639
1947304,CCC(C)Oc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,5,0,40.16,6,397.52,29,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,377.0,nM,6.42,1499639
1947303,COc1cc2c(cc1OC(C)C)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,5,0,40.16,5,383.49,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,750.0,nM,6.12,1499639
1947302,COc1cc2c(cc1OCCF)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,5,0,40.16,6,387.45,28,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,1156.0,nM,5.94,1499639
1947301,CCCCCCOc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,5,0,40.16,9,425.57,31,2,Serotonin 2a (5-HT2a) receptor,9,BAO_0000192,570.0,nM,6.24,1499639
